Time,Z4383,Z8722,Z9657,Z8246,Z0353,Z0113,Z3993,Z1140,Z6623,Z3162,Z8043,Z1326,Z8397,Z3240,Z3953,Z6782,Z8627,Z5758,Z6929,Z6872
2025-01-22 14:39:48,1.94,20.66,1.39,1.35,2.64,1.09,1.06,3.54,4.37,3.55,4.04,21.76,4.4,23.45,1.65,29.56,3.79,1.5,0.92,4.41
2025-01-22 14:39:49,23.53,1.03,0.53,24.7,2.4,2.2,27.42,1.82,21.51,3.93,21.0,20.96,1.17,21.62,27.18,0.74,24.45,28.4,1.58,1.96
2025-01-22 14:39:50,25.34,3.5,23.62,3.35,27.37,1.3,2.69,1.34,22.26,1.07,1.88,3.19,22.04,26.64,27.55,2.22,26.12,1.6,4.18,4.33
2025-01-22 14:39:51,1.91,25.3,1.06,22.03,22.24,3.81,1.67,1.64,25.78,21.37,23.96,1.68,1.21,1.91,1.79,27.49,1.63,4.86,1.38,1.36
2025-01-22 14:39:52,4.85,1.74,3.5,21.03,1.24,23.6,2.2,1.92,3.19,28.54,1.01,4.74,22.43,29.79,3.81,23.81,27.18,1.22,22.96,2.6
2025-01-22 14:39:53,0.74,0.57,1.75,3.0,3.07,1.47,0.82,1.54,0.87,23.64,27.3,3.7,2.45,24.84,2.96,27.35,2.85,22.36,4.53,2.78
2025-01-22 14:39:54,0.98,0.72,28.1,24.49,0.93,28.98,29.01,25.84,1.42,0.57,23.72,3.04,3.98,4.07,0.51,1.73,28.33,1.17,23.81,29.63
2025-01-22 14:39:55,1.98,27.65,24.82,1.39,4.49,4.43,2.65,2.79,1.16,20.87,3.11,1.35,1.81,29.74,23.8,24.24,0.53,4.36,23.29,4.57
2025-01-22 14:39:56,25.73,1.87,25.2,3.28,24.78,1.38,0.51,0.7,24.03,1.3,23.54,3.66,0.88,21.73,2.99,29.98,4.9,3.99,2.26,23.35
2025-01-22 14:39:57,21.2,3.92,0.64,3.85,24.04,2.01,1.49,21.82,3.52,22.11,22.51,26.07,25.8,26.06,20.79,4.73,4.98,1.49,0.7,1.78
2025-01-22 14:39:58,27.86,4.08,22.52,21.93,1.41,4.74,27.73,26.61,21.96,0.81,24.44,20.73,29.17,3.81,1.06,3.01,20.13,24.08,3.82,2.67
2025-01-22 14:39:59,2.0,1.62,24.63,29.11,1.7,2.1,0.87,2.92,2.08,1.09,29.41,26.07,2.13,0.92,0.61,4.25,4.09,4.09,1.21,4.59
2025-01-22 14:40:00,3.88,1.33,22.85,24.45,1.33,1.65,0.67,27.37,0.65,4.08,2.06,4.12,3.04,21.07,21.13,3.76,2.41,21.97,3.65,1.32
2025-01-22 14:40:01,0.54,0.91,2.18,1.16,1.46,26.55,4.64,1.16,26.27,3.33,3.4,24.69,27.91,3.84,28.12,28.94,21.8,26.15,20.93,1.19
2025-01-22 14:40:02,0.8,0.73,1.48,2.08,4.91,1.9,21.35,24.35,1.28,21.52,4.76,2.07,22.0,0.68,29.03,22.0,3.66,29.86,2.32,1.88
2025-01-22 14:40:03,3.91,0.57,2.85,29.22,1.8,2.79,24.62,2.14,3.51,23.41,23.96,23.72,1.18,3.03,1.55,0.78,1.75,23.15,2.06,2.39
2025-01-22 14:40:04,1.9,1.08,23.86,22.05,27.24,2.29,4.26,25.29,22.94,1.66,4.0,20.05,0.8,4.71,25.11,1.58,1.36,21.3,22.22,0.8
2025-01-22 14:40:05,23.45,1.63,4.13,4.21,20.25,1.72,1.82,23.91,4.29,2.35,0.9,23.24,1.87,1.09,1.06,1.06,21.05,28.36,20.57,25.54
2025-01-22 14:40:06,0.72,28.32,1.84,4.07,4.9,0.8,0.9,1.29,3.96,1.57,27.85,0.89,4.26,26.67,4.44,0.73,1.88,4.21,3.82,1.69
2025-01-22 14:40:07,21.33,0.93,4.19,1.37,1.52,1.53,0.82,1.32,1.39,1.08,4.78,26.25,25.07,3.9,0.85,24.68,27.8,3.54,2.91,20.6
2025-01-22 14:40:08,1.42,25.42,0.75,3.65,27.53,1.79,3.75,27.08,1.39,21.23,4.32,0.78,28.76,21.72,3.15,3.44,22.31,1.38,24.17,27.65
2025-01-22 14:40:09,3.28,3.14,1.9,26.37,2.29,2.76,24.99,0.54,28.35,1.79,1.08,26.77,23.4,2.93,28.19,29.62,26.61,29.47,24.19,24.03
2025-01-22 14:40:10,1.8,23.89,5.0,25.07,1.21,2.75,3.05,23.27,2.03,23.48,1.18,1.02,1.43,1.08,2.72,27.62,4.13,3.44,29.3,3.37
2025-01-22 14:40:11,29.4,2.37,3.55,2.8,22.35,3.05,23.93,0.61,24.96,27.33,23.73,1.26,28.57,20.55,4.82,24.89,1.61,3.48,2.85,1.48
2025-01-22 14:40:12,20.68,1.62,21.57,22.38,23.18,2.45,29.25,28.01,1.4,0.72,1.49,22.67,1.61,3.06,1.39,3.38,1.32,1.97,3.96,4.69
2025-01-22 14:40:13,28.32,0.92,1.53,20.02,1.56,27.27,1.04,1.01,1.76,0.77,26.75,1.39,26.99,4.93,25.56,20.38,29.89,24.08,27.26,2.02
2025-01-22 14:40:14,20.2,29.33,24.79,0.55,3.9,23.38,0.86,2.45,1.91,25.14,0.97,0.98,1.28,4.14,1.56,27.95,4.14,3.3,1.16,4.94
2025-01-22 14:40:15,24.6,2.71,3.33,1.81,0.97,0.62,3.85,26.99,0.78,3.06,29.15,1.83,29.31,1.84,26.37,20.63,4.58,1.24,1.66,0.66
2025-01-22 14:40:16,4.65,1.96,2.15,2.39,3.95,0.82,1.15,20.73,26.46,24.1,4.05,1.85,2.81,4.72,4.36,0.57,1.25,3.82,29.74,1.29
2025-01-22 14:40:17,1.92,25.14,0.56,4.37,2.01,1.24,2.89,28.96,2.53,1.53,1.66,3.68,1.96,3.48,3.77,25.98,20.79,1.53,2.34,1.02
2025-01-22 14:40:18,1.38,3.36,3.8,4.5,4.38,21.68,1.54,2.85,2.64,1.45,22.2,26.16,1.74,0.65,1.06,24.42,1.25,0.64,3.49,3.7
2025-01-22 14:40:19,0.6,28.38,20.55,3.37,0.55,0.91,0.55,23.76,21.87,1.76,24.23,23.82,1.56,3.59,4.73,0.8,20.02,21.33,2.04,2.95
2025-01-22 14:40:20,0.69,2.39,0.61,1.8,23.26,1.65,20.95,1.19,1.86,2.25,1.04,0.88,27.56,29.06,27.46,2.91,1.54,1.94,1.46,27.39
2025-01-22 14:40:21,3.69,4.22,2.08,0.59,1.08,1.41,2.27,0.64,25.96,28.02,2.78,1.47,0.88,1.05,2.28,1.45,3.4,1.61,1.37,0.83
2025-01-22 14:40:22,1.91,0.75,0.56,28.14,27.11,21.82,24.88,20.1,1.2,28.08,20.64,4.09,3.55,1.59,22.62,1.08,0.72,23.27,2.67,0.78
2025-01-22 14:40:23,1.9,22.5,4.45,27.95,20.83,2.87,2.23,0.97,3.65,4.19,2.73,1.5,3.85,1.93,1.57,23.44,1.94,23.58,29.28,3.17
2025-01-22 14:40:24,1.31,23.03,4.33,0.98,2.0,4.08,0.72,26.05,2.62,4.49,23.52,0.7,4.5,29.04,29.12,23.41,23.45,0.86,3.77,2.74
2025-01-22 14:40:25,22.1,21.9,1.68,23.21,1.8,4.07,21.31,1.19,25.46,0.71,1.62,0.6,2.5,4.8,1.97,2.48,24.2,1.93,4.82,4.72
2025-01-22 14:40:26,24.95,4.02,27.77,4.01,2.14,1.19,4.59,2.96,0.94,28.06,2.43,1.94,0.54,24.3,29.46,1.84,20.72,23.93,1.29,0.56
2025-01-22 14:40:27,26.39,1.38,1.51,3.67,2.86,0.84,0.52,4.06,1.59,0.57,1.92,3.46,0.83,4.82,22.34,26.61,26.61,22.1,0.51,1.45
2025-01-22 14:40:28,24.98,0.6,1.77,4.02,1.18,3.62,1.43,26.01,1.1,0.74,4.15,1.71,4.64,1.13,0.5,4.0,26.44,1.49,1.26,22.75
2025-01-22 14:40:29,23.64,25.64,21.75,20.82,3.53,1.84,1.53,1.47,0.82,2.93,3.48,1.79,3.53,0.62,1.82,0.77,28.71,2.59,1.44,1.08
2025-01-22 14:40:30,21.57,0.63,21.24,29.41,1.15,4.13,2.59,1.59,20.84,3.06,0.78,3.92,28.83,23.66,3.66,1.3,1.2,29.69,23.63,25.06
2025-01-22 14:40:31,0.84,20.9,1.84,1.0,4.16,4.02,20.06,2.08,0.79,22.76,27.52,27.5,1.37,28.23,0.59,0.51,28.73,1.87,21.0,0.75
2025-01-22 14:40:32,2.61,3.5,1.74,23.51,28.4,1.49,2.36,0.73,27.55,4.15,1.33,27.78,0.91,24.0,29.85,1.92,21.2,0.95,1.5,4.77
2025-01-22 14:40:33,29.27,1.9,1.38,3.41,29.41,20.71,23.4,21.75,2.89,3.7,3.11,21.15,2.84,22.21,4.0,24.94,29.55,4.26,2.3,0.84
2025-01-22 14:40:34,3.21,1.47,25.13,1.66,1.18,2.27,26.84,2.64,1.37,0.5,24.08,25.24,22.24,3.41,1.54,1.31,20.36,0.76,1.2,4.43
2025-01-22 14:40:35,3.3,20.78,2.7,2.88,0.74,4.08,20.2,1.75,20.7,4.45,2.6,28.41,2.99,1.72,26.07,20.34,1.49,4.3,4.99,24.19
2025-01-22 14:40:36,0.91,1.32,3.85,4.35,26.51,29.09,4.7,24.63,28.99,26.58,4.14,3.94,1.81,26.92,2.78,23.54,1.37,23.27,0.73,20.11
2025-01-22 14:40:37,1.98,21.86,21.43,21.39,1.06,24.01,24.95,23.67,2.25,3.85,3.5,0.85,22.63,23.59,3.09,3.3,25.01,1.35,26.23,2.46
2025-01-22 14:40:38,1.53,1.11,1.26,1.28,0.58,3.78,0.58,22.72,0.97,1.82,0.74,23.04,29.87,4.86,3.78,0.73,28.59,2.31,3.66,4.31
2025-01-22 14:40:39,25.42,0.62,1.56,25.86,29.94,29.64,20.18,1.93,21.82,26.11,1.68,22.51,28.72,0.65,1.66,0.65,20.16,21.27,1.18,4.27
2025-01-22 14:40:40,21.12,1.23,22.15,23.29,28.96,1.58,3.62,28.34,1.12,3.09,24.44,0.52,23.64,20.93,4.75,2.2,24.89,0.78,0.91,4.11
2025-01-22 14:40:41,1.42,3.25,29.15,1.08,25.15,25.12,0.65,29.03,25.34,0.95,2.37,1.93,1.37,22.7,0.85,21.16,21.9,27.2,26.43,1.27
2025-01-22 14:40:42,2.12,28.58,1.88,3.27,1.01,1.48,26.82,3.24,1.25,28.6,20.67,4.22,23.44,1.24,25.08,22.33,25.93,26.65,2.96,1.9
2025-01-22 14:40:43,22.88,26.76,1.59,1.77,3.34,4.43,3.29,24.87,2.22,28.12,1.23,21.36,4.63,1.22,2.76,21.34,21.29,23.53,20.66,4.76
2025-01-22 14:40:44,1.58,3.06,0.71,4.32,29.39,3.65,3.5,0.92,1.78,3.55,0.98,1.41,1.1,3.23,1.45,3.5,1.4,1.07,1.35,4.11
2025-01-22 14:40:45,3.73,29.51,4.75,0.66,1.01,1.43,4.39,23.64,22.82,2.68,28.75,3.62,24.37,1.46,0.62,0.92,2.07,2.25,3.98,20.02
2025-01-22 14:40:46,0.56,0.74,0.87,27.08,20.46,0.91,1.87,4.46,2.67,3.03,3.05,2.58,2.19,20.04,2.57,0.76,2.76,1.31,0.83,0.58
2025-01-22 14:40:47,2.87,4.28,26.31,4.68,0.5,28.18,1.33,3.23,20.47,1.43,22.31,28.6,25.51,23.6,22.24,2.6,28.11,1.14,1.1,3.96
2025-01-22 14:40:48,1.62,24.28,2.38,23.68,27.07,23.43,24.39,2.61,22.94,21.87,1.7,4.29,1.07,4.76,1.36,25.42,29.43,2.55,24.67,4.67
2025-01-22 14:40:49,0.72,25.08,4.86,23.07,28.64,24.38,0.98,4.82,26.92,2.28,4.75,1.13,2.58,21.87,4.97,23.24,27.75,4.11,2.07,0.97
2025-01-22 14:40:50,3.91,1.55,3.01,23.01,0.64,1.83,1.58,27.88,29.26,27.74,3.01,3.53,1.09,0.6,2.47,25.48,1.77,4.95,0.75,1.15
2025-01-22 14:40:51,23.22,1.97,1.03,3.58,2.96,5.0,3.48,1.44,1.57,1.34,1.49,4.97,21.0,27.78,1.4,4.69,2.31,29.94,1.43,0.55
2025-01-22 14:40:52,20.13,0.62,2.81,3.08,1.28,4.3,0.89,1.63,1.76,1.47,1.98,0.62,26.77,25.58,26.89,3.12,29.57,1.83,23.41,1.51
2025-01-22 14:40:53,29.55,25.77,27.06,3.48,27.28,2.59,4.61,1.44,28.43,28.22,2.99,20.48,21.19,29.17,24.02,23.1,24.47,27.3,1.53,27.66
2025-01-22 14:40:54,1.13,1.08,0.55,27.56,2.89,1.69,1.85,4.65,28.29,4.59,0.93,26.85,1.94,4.6,2.65,20.0,4.61,24.03,1.03,2.99
2025-01-22 14:40:55,29.39,0.81,2.76,3.86,2.08,2.1,3.49,24.7,0.73,26.09,1.03,1.38,27.01,1.14,1.76,2.36,1.99,2.7,1.56,20.74
2025-01-22 14:40:56,0.97,27.26,1.3,0.81,2.06,1.81,1.01,29.54,2.59,0.99,4.73,2.77,25.17,0.54,28.66,21.87,28.92,23.11,0.53,26.71
2025-01-22 14:40:57,1.16,26.83,4.29,4.15,26.69,1.81,1.44,29.81,1.2,0.65,0.73,0.93,2.23,1.02,3.17,22.04,25.18,26.71,21.8,26.13
2025-01-22 14:40:58,28.55,1.43,0.56,1.1,20.68,21.39,21.4,0.95,1.36,1.56,26.59,3.47,0.57,0.98,24.5,1.3,28.26,2.85,26.15,1.02
2025-01-22 14:40:59,4.21,27.66,1.57,1.26,29.61,0.65,0.72,0.52,4.62,4.52,1.39,23.3,3.74,23.83,2.07,1.21,2.18,2.31,1.2,1.13
2025-01-22 14:41:00,0.59,1.98,1.96,3.26,20.51,2.66,1.31,1.26,0.78,29.69,2.11,1.77,24.93,26.42,0.82,28.42,1.53,1.78,4.29,1.55
2025-01-22 14:41:01,1.28,2.09,1.16,2.2,0.77,1.4,0.98,0.95,21.43,0.75,23.6,29.66,1.99,3.34,3.32,24.25,28.53,0.83,0.57,2.9
2025-01-22 14:41:02,1.0,3.03,27.47,29.76,4.53,26.36,27.25,0.82,22.1,1.62,1.11,4.2,2.65,27.55,22.19,2.08,2.27,4.27,2.95,1.9
2025-01-22 14:41:03,1.67,2.94,28.46,26.26,29.42,22.37,1.6,2.22,1.47,3.22,4.09,20.01,1.72,29.63,1.44,0.58,2.58,4.46,1.52,27.33
2025-01-22 14:41:04,1.26,1.53,1.85,27.61,25.01,1.17,3.11,0.66,24.57,24.46,21.5,20.43,1.29,1.43,4.79,0.89,1.62,25.63,23.86,29.74
2025-01-22 14:41:05,0.69,4.56,28.71,1.68,22.83,1.19,4.86,4.84,26.74,1.72,29.99,1.82,3.69,3.53,28.67,3.03,0.63,1.81,25.23,0.73
2025-01-22 14:41:06,21.94,23.48,23.53,0.77,29.3,3.24,3.16,2.7,1.23,4.5,4.21,3.12,27.01,20.57,1.15,0.59,22.52,29.82,0.97,3.66
2025-01-22 14:41:07,1.77,1.61,21.69,3.8,1.93,2.59,20.24,4.09,28.94,0.78,2.09,23.65,4.96,0.98,29.89,0.93,0.88,28.97,2.68,1.69
2025-01-22 14:41:08,29.41,1.5,27.55,2.06,3.99,4.58,4.3,20.51,3.9,25.33,0.89,1.55,3.94,4.43,1.04,28.54,23.9,1.45,2.9,0.9
2025-01-22 14:41:09,2.35,1.81,3.73,29.71,22.17,20.5,1.22,20.8,1.91,0.98,1.36,27.72,1.17,29.49,3.07,1.82,4.47,0.68,25.75,3.35
2025-01-22 14:41:10,4.12,1.52,25.9,4.65,1.53,23.69,1.53,20.15,4.98,0.78,2.91,2.99,25.7,20.3,1.73,1.2,3.47,4.89,1.24,4.87
2025-01-22 14:41:11,23.95,20.45,22.36,27.89,2.27,2.37,1.77,3.34,29.66,3.06,28.71,29.91,4.26,2.75,3.51,1.5,4.56,27.04,3.84,3.09
2025-01-22 14:41:12,4.88,2.17,1.65,0.58,20.67,1.76,1.84,25.34,0.89,24.91,20.18,2.05,2.38,2.09,2.45,28.35,4.19,1.91,1.3,3.85
2025-01-22 14:41:13,4.22,3.7,2.53,4.76,29.33,1.56,1.57,25.79,28.57,23.97,23.75,4.25,2.58,1.52,1.39,23.59,2.06,0.59,4.47,0.54
2025-01-22 14:41:14,3.68,26.67,3.56,2.3,1.96,28.03,2.72,0.99,4.9,4.23,24.78,3.14,20.62,1.89,1.52,3.86,1.19,4.83,1.36,3.03
2025-01-22 14:41:15,20.67,2.17,28.69,26.54,1.87,2.16,1.47,3.75,2.14,2.73,20.12,1.92,4.52,3.37,4.78,24.63,24.92,1.47,3.18,2.41
2025-01-22 14:41:16,4.66,23.63,25.41,2.79,4.74,1.1,3.09,2.27,3.13,1.24,25.52,28.47,2.78,29.75,2.31,1.74,26.5,1.31,26.05,28.93
2025-01-22 14:41:17,20.99,1.47,29.23,1.74,0.73,20.07,24.05,26.74,1.98,26.43,0.89,27.7,22.72,24.14,4.9,3.72,1.32,24.52,4.26,27.44
2025-01-22 14:41:18,1.81,2.41,24.89,21.54,0.78,4.88,3.77,1.09,27.17,4.74,4.67,20.24,3.27,1.55,4.45,2.42,1.23,4.95,1.56,0.67
2025-01-22 14:41:19,0.61,4.85,2.11,29.59,3.91,25.27,20.36,2.58,0.79,1.06,1.87,1.61,2.06,1.87,3.93,27.53,22.43,30.0,27.55,0.76
2025-01-22 14:41:20,25.59,1.99,21.04,1.8,23.87,26.19,2.14,1.75,4.85,0.52,0.7,24.23,20.88,28.75,3.73,1.7,1.83,2.92,21.68,25.63
2025-01-22 14:41:21,3.48,1.0,27.29,1.45,0.55,4.73,2.12,3.13,24.81,26.53,22.5,24.46,4.35,21.92,0.66,3.65,1.78,3.93,1.35,3.63
2025-01-22 14:41:22,4.4,4.1,0.69,3.24,1.05,22.59,1.85,4.51,4.03,23.33,3.28,4.78,28.03,2.72,2.57,3.4,1.33,4.65,20.78,4.02
2025-01-22 14:41:23,24.56,1.18,0.71,26.2,1.88,1.1,26.24,1.01,24.25,25.22,3.95,1.73,24.21,21.06,3.24,1.76,1.78,1.07,1.62,0.85
2025-01-22 14:41:24,20.0,4.38,4.24,1.97,4.12,1.02,1.34,2.02,4.49,0.66,0.83,2.45,26.18,28.69,0.79,4.84,1.02,22.82,21.01,29.62
2025-01-22 14:41:25,1.54,3.92,3.08,24.8,4.0,0.9,23.39,1.55,25.49,1.27,24.92,25.83,1.04,23.05,1.38,4.1,3.12,21.4,1.18,1.76
2025-01-22 14:41:26,1.4,24.47,1.17,2.14,1.74,26.55,4.63,1.88,28.65,28.61,28.2,1.09,3.86,27.72,3.1,23.49,1.36,28.12,4.93,3.24
2025-01-22 14:41:27,4.31,21.06,1.0,0.56,0.51,21.36,26.78,20.18,20.0,23.42,20.86,1.53,1.84,1.33,1.87,23.03,3.48,1.58,2.55,4.49
2025-01-22 14:41:28,4.19,3.55,21.0,3.9,0.92,2.09,26.05,1.96,0.99,1.14,25.04,0.75,28.85,28.82,0.82,3.4,2.31,29.4,1.1,0.65
2025-01-22 14:41:29,3.19,4.97,1.31,3.74,23.0,29.57,26.53,1.34,0.57,3.51,1.36,4.86,0.51,3.38,2.46,26.92,25.27,3.55,20.14,2.84
2025-01-22 14:41:30,4.79,1.11,4.13,4.79,3.46,1.03,2.56,0.58,3.53,0.52,4.58,26.02,25.08,22.66,1.09,1.4,3.16,4.29,3.46,3.75
2025-01-22 14:41:31,1.69,26.82,23.59,29.79,24.26,4.54,2.69,1.96,21.79,1.57,27.76,1.85,24.2,1.81,28.45,2.93,4.32,2.7,2.9,25.18
2025-01-22 14:41:32,1.39,24.58,2.55,29.81,26.48,24.74,4.21,2.0,21.72,3.76,25.72,29.96,1.02,2.87,20.35,22.56,24.88,3.49,3.61,26.32
2025-01-22 14:41:33,25.69,23.38,4.22,1.36,3.86,26.92,4.84,1.06,1.74,2.25,25.59,20.97,1.99,28.5,27.56,25.79,3.79,4.73,2.94,2.71
2025-01-22 14:41:34,1.5,2.38,2.64,4.46,5.0,3.55,21.67,4.38,4.5,28.66,26.75,0.51,2.9,24.78,27.82,2.6,2.52,3.1,27.85,1.08
2025-01-22 14:41:35,0.9,4.72,0.6,23.54,1.31,22.28,29.55,2.66,1.81,25.83,0.69,20.04,27.6,28.75,27.13,4.48,23.64,22.18,1.19,20.09
2025-01-22 14:41:36,0.69,1.9,28.93,1.68,4.12,2.09,29.13,0.51,24.99,29.49,3.98,26.83,1.87,3.46,1.59,1.37,22.0,22.89,0.72,4.33
2025-01-22 14:41:37,25.48,25.19,26.91,29.23,4.21,24.79,29.06,1.9,2.38,28.47,3.61,23.38,22.41,28.34,4.33,1.61,3.04,3.98,4.4,27.28
2025-01-22 14:41:38,21.13,1.12,4.51,1.23,4.51,25.87,1.12,3.53,29.98,25.62,1.83,1.39,1.32,1.15,5.0,2.73,3.12,0.6,4.32,3.78
2025-01-22 14:41:39,1.98,4.22,4.33,0.65,1.07,4.14,1.86,0.66,2.19,23.94,28.94,3.29,28.45,1.19,24.09,26.36,20.71,25.6,2.92,2.05
2025-01-22 14:41:40,1.55,3.29,3.29,27.19,0.67,2.97,4.19,3.36,2.17,1.57,1.74,4.44,1.0,4.8,1.58,0.82,24.32,1.11,20.8,26.75
2025-01-22 14:41:41,1.23,2.98,2.65,28.27,0.87,4.99,20.53,3.76,4.9,3.64,21.43,1.26,26.5,22.76,3.13,24.54,2.26,1.61,21.3,24.4
2025-01-22 14:41:42,24.46,23.26,3.64,1.39,27.1,1.98,4.2,0.99,1.34,4.66,21.64,27.26,3.91,27.31,20.62,0.8,0.94,3.57,21.61,4.71
2025-01-22 14:41:43,2.4,29.22,2.16,2.12,1.17,28.31,3.07,29.13,0.74,27.73,0.53,20.98,28.39,4.27,1.2,1.77,2.28,3.47,2.51,3.74
2025-01-22 14:41:44,1.94,2.95,1.35,28.1,24.64,3.02,26.37,25.81,4.16,24.48,1.41,0.6,24.12,28.66,0.74,3.79,4.6,1.91,2.6,4.61
2025-01-22 14:41:45,4.29,3.0,24.95,24.88,1.49,20.28,3.36,27.78,25.07,4.22,1.41,29.14,29.14,4.0,1.71,27.09,4.9,0.56,0.75,1.72
2025-01-22 14:41:46,27.72,0.82,1.35,2.14,26.11,28.49,2.64,4.37,2.11,0.89,20.93,4.91,2.46,25.43,27.15,2.09,0.81,26.63,21.4,29.76
2025-01-22 14:41:47,3.49,22.03,4.18,1.45,27.35,29.87,29.01,1.92,26.24,3.61,2.89,26.6,20.46,1.85,3.04,4.65,2.34,24.34,1.97,23.15
2025-01-22 14:41:48,0.52,1.1,2.57,2.18,3.43,21.18,1.26,1.75,28.39,22.38,3.1,1.11,0.53,25.4,2.28,3.79,2.54,0.71,2.07,1.55
2025-01-22 14:41:49,1.5,0.66,27.06,21.11,28.39,1.1,28.88,1.9,28.97,1.47,1.27,1.33,4.05,3.07,0.98,27.22,2.62,3.64,3.16,4.8
2025-01-22 14:41:50,2.84,22.68,28.01,1.59,2.36,27.6,1.48,22.81,1.88,4.89,2.2,2.65,4.46,0.76,1.78,1.24,22.8,4.05,4.32,0.83
2025-01-22 14:41:51,1.53,0.82,2.16,29.16,3.04,28.11,0.92,28.94,1.18,1.88,0.55,0.98,4.37,4.73,2.52,4.07,2.77,27.97,28.96,22.65
2025-01-22 14:41:52,2.79,0.99,1.66,22.64,1.09,2.22,3.19,4.26,4.8,21.66,23.73,1.33,25.52,1.65,25.47,0.92,27.4,21.96,2.66,1.65
2025-01-22 14:41:53,24.23,2.19,29.3,4.16,1.17,3.51,4.22,3.91,1.41,27.91,1.63,1.24,1.77,1.01,1.03,3.72,1.11,3.3,23.27,24.31
2025-01-22 14:41:54,4.21,4.28,0.79,24.82,3.09,2.52,3.02,2.19,29.57,1.77,2.69,3.66,26.11,2.01,1.68,23.14,1.15,29.04,0.95,23.11
2025-01-22 14:41:55,28.66,22.47,5.0,2.19,4.96,20.6,3.71,1.31,0.58,26.15,24.17,4.25,25.98,22.49,22.93,1.49,26.54,4.22,3.56,4.8
2025-01-22 14:41:56,21.1,1.67,3.75,1.49,2.46,3.42,20.79,1.92,3.84,24.04,2.51,4.77,1.62,1.15,22.96,1.74,28.59,1.41,1.47,3.8
2025-01-22 14:41:57,3.91,1.2,23.45,1.28,23.92,20.27,24.59,29.97,1.09,27.01,28.73,3.1,1.15,0.64,1.49,25.15,24.41,25.42,29.81,28.19
2025-01-22 14:41:58,27.58,2.85,1.31,4.75,24.98,1.11,1.56,4.84,28.86,1.99,1.95,20.1,1.28,24.83,4.33,20.09,1.45,0.9,25.75,2.15
2025-01-22 14:41:59,0.7,3.89,23.41,24.28,2.29,1.37,22.11,24.38,20.87,2.22,20.84,1.56,2.16,23.79,1.02,4.4,2.97,1.1,4.86,24.12
2025-01-22 14:42:00,2.72,4.14,28.54,1.46,2.02,22.25,0.85,20.58,1.92,2.73,4.78,20.02,0.79,2.88,25.92,4.92,1.76,27.0,21.73,29.49
2025-01-22 14:42:01,4.99,22.02,22.92,20.54,22.88,27.54,0.57,1.06,0.79,3.31,2.46,3.74,2.56,2.51,1.55,3.17,27.65,1.15,1.11,3.13
2025-01-22 14:42:02,26.68,26.29,4.37,3.47,4.13,2.41,1.05,22.8,0.85,1.32,20.59,1.94,28.33,21.81,27.17,24.94,22.84,1.9,1.44,0.92
2025-01-22 14:42:03,29.65,25.7,1.45,28.02,2.84,0.56,3.47,24.45,1.38,28.59,2.63,1.59,0.86,2.11,22.33,1.55,4.75,2.78,25.61,1.61
2025-01-22 14:42:04,0.75,1.49,1.41,0.74,3.03,4.91,1.05,3.38,3.76,24.16,29.68,20.6,20.5,4.24,2.92,29.93,1.05,29.5,0.62,23.92
2025-01-22 14:42:05,28.44,25.76,3.9,23.22,24.86,1.72,1.71,1.34,4.1,0.72,23.19,4.84,1.25,0.51,2.97,1.35,3.99,4.26,20.27,0.84
2025-01-22 14:42:06,29.29,2.14,4.49,3.54,29.45,1.71,1.49,0.78,1.12,21.74,23.64,3.19,3.98,24.47,28.96,4.67,2.22,1.65,26.16,21.41
2025-01-22 14:42:07,20.3,1.07,23.47,0.73,0.78,21.49,1.75,2.67,3.42,21.55,3.8,0.54,3.63,1.09,1.15,26.4,4.9,21.99,1.2,29.2
2025-01-22 14:42:08,22.28,26.14,1.54,1.39,24.59,20.18,1.71,2.01,4.38,21.25,4.57,25.57,1.62,4.18,26.45,1.99,3.26,23.14,2.15,23.84
2025-01-22 14:42:09,0.82,3.4,0.59,2.85,24.61,0.54,2.07,22.96,4.79,2.49,4.32,1.41,1.28,20.25,3.43,0.69,28.11,1.74,25.0,0.79
2025-01-22 14:42:10,22.15,29.09,2.21,2.23,25.12,4.44,2.89,1.06,22.96,1.39,24.3,3.68,21.34,27.02,3.82,25.65,2.33,1.65,26.09,0.96
2025-01-22 14:42:11,1.56,23.54,0.83,4.0,1.19,3.48,22.82,0.72,24.09,0.59,21.74,24.38,1.52,1.05,2.66,4.98,1.73,3.84,1.2,20.91
2025-01-22 14:42:12,1.74,0.54,22.93,29.66,1.45,23.62,29.62,4.68,1.2,25.61,2.88,0.6,4.47,1.36,25.6,2.26,27.25,4.57,22.8,3.8
2025-01-22 14:42:13,1.35,24.35,23.01,3.56,29.17,21.24,24.28,3.14,22.86,0.51,20.37,23.06,28.8,1.95,4.26,27.45,23.39,26.02,28.5,3.69
2025-01-22 14:42:14,4.95,28.38,4.05,3.11,4.44,1.37,23.86,26.96,27.75,22.42,2.42,0.93,1.76,0.57,1.34,24.54,1.64,0.96,1.02,3.27
2025-01-22 14:42:15,4.95,2.28,1.21,4.66,2.12,25.65,22.96,2.97,1.65,1.69,21.88,25.34,24.7,4.22,27.36,0.92,3.14,24.96,3.02,27.35
2025-01-22 14:42:16,28.83,0.63,1.72,25.46,24.36,29.91,29.45,1.53,2.57,1.41,3.44,26.48,26.59,26.84,4.8,21.17,0.57,1.14,27.82,26.39
